in s,C1 in V
-9.9671040E-03,3.44727E-01
-9.9661824E-03,3.15430E-01
-9.9652608E-03,3.74023E-01
-9.9643392E-03,3.34961E-01
-9.9634176E-03,3.05664E-01
-9.9624960E-03,3.44727E-01
-9.9615744E-03,3.25195E-01
-9.9606528E-03,3.34961E-01
-9.9597312E-03,3.44727E-01
-9.9588096E-03,3.25195E-01
-9.9578880E-03,3.44727E-01
-9.9569664E-03,3.34961E-01
-9.9560448E-03,3.44727E-01
-9.9551232E-03,3.15430E-01
-9.9542016E-03,3.15430E-01
-9.9532800E-03,3.25195E-01
-9.9523584E-03,3.34961E-01
-9.9514368E-03,3.44727E-01
-9.9505152E-03,3.64258E-01
-9.9495936E-03,3.54492E-01
-9.9486720E-03,3.64258E-01
-9.9477504E-03,3.93555E-01
-9.9468288E-03,3.74023E-01
-9.9459072E-03,3.64258E-01
-9.9449856E-03,3.34961E-01
-9.9440640E-03,3.64258E-01
-9.9431424E-03,3.93555E-01
-9.9422208E-03,3.83789E-01
-9.9412992E-03,3.34961E-01
-9.9403776E-03,3.54492E-01
-9.9394560E-03,3.54492E-01
-9.9385344E-03,3.83789E-01
-9.9376128E-03,3.93555E-01
-9.9366912E-03,3.54492E-01
-9.9357696E-03,3.54492E-01
-9.9348480E-03,3.83789E-01
-9.9339264E-03,3.74023E-01
-9.9330048E-03,3.93555E-01
-9.9320832E-03,3.93555E-01
-9.9311616E-03,3.54492E-01
-9.9302400E-03,4.13086E-01
-9.9293184E-03,4.13086E-01
-9.9283968E-03,3.83789E-01
-9.9274752E-03,4.03320E-01
-9.9265536E-03,4.13086E-01
-9.9256320E-03,3.74023E-01
-9.9247104E-03,3.93555E-01
-9.9237888E-03,3.83789E-01
-9.9228672E-03,3.93555E-01
-9.9219456E-03,4.32617E-01
-9.9210240E-03,4.22852E-01
-9.9201024E-03,4.13086E-01
-9.9191808E-03,4.32617E-01
-9.9182592E-03,4.42383E-01
-9.9173376E-03,4.13086E-01
-9.9164160E-03,4.03320E-01
-9.9154944E-03,4.13086E-01
-9.9145728E-03,4.03320E-01
-9.9136512E-03,4.03320E-01
-9.9127296E-03,3.93555E-01
-9.9118080E-03,4.22852E-01
-9.9108864E-03,4.22852E-01
-9.9099648E-03,4.13086E-01
-9.9090432E-03,4.22852E-01
-9.9081216E-03,4.32617E-01
-9.9072000E-03,4.22852E-01
-9.9062784E-03,4.52148E-01
-9.9053568E-03,4.32617E-01
-9.9044352E-03,4.42383E-01
-9.9035136E-03,4.52148E-01
-9.9025920E-03,4.52148E-01
-9.9016704E-03,4.22852E-01
-9.9007488E-03,4.52148E-01
-9.8998272E-03,4.71680E-01
-9.8989056E-03,4.22852E-01
-9.8979840E-03,4.61914E-01
-9.8970624E-03,4.61914E-01
-9.8961408E-03,4.52148E-01
-9.8952192E-03,4.71680E-01
-9.8942976E-03,4.81445E-01
-9.8933760E-03,4.91211E-01
-9.8924544E-03,4.81445E-01
-9.8915328E-03,5.10742E-01
-9.8906112E-03,4.81445E-01
-9.8896896E-03,4.71680E-01
-9.8887680E-03,4.61914E-01
-9.8878464E-03,4.71680E-01
-9.8869248E-03,5.00977E-01
-9.8860032E-03,5.00977E-01
-9.8850816E-03,4.91211E-01
-9.8841600E-03,4.81445E-01
-9.8832384E-03,4.71680E-01
-9.8823168E-03,5.00977E-01
-9.8813952E-03,5.00977E-01
-9.8804736E-03,4.91211E-01
-9.8795520E-03,4.91211E-01
-9.8786304E-03,5.10742E-01
-9.8777088E-03,4.91211E-01
-9.8767872E-03,5.10742E-01
-9.8758656E-03,5.20508E-01
-9.8749440E-03,5.40039E-01
-9.8740224E-03,5.00977E-01
-9.8731008E-03,5.00977E-01
-9.8721792E-03,4.42383E-01
-9.8712576E-03,4.91211E-01
-9.8703360E-03,5.20508E-01
-9.8694144E-03,5.00977E-01
-9.8684928E-03,5.30273E-01
-9.8675712E-03,5.00977E-01
-9.8666496E-03,5.40039E-01
-9.8657280E-03,5.49805E-01
-9.8648064E-03,5.40039E-01
-9.8638848E-03,5.30273E-01
-9.8629632E-03,5.59570E-01
-9.8620416E-03,5.79102E-01
-9.8611200E-03,5.00977E-01
-9.8601984E-03,5.69336E-01
-9.8592768E-03,5.69336E-01
-9.8583552E-03,5.69336E-01
-9.8574336E-03,5.40039E-01
-9.8565120E-03,5.69336E-01
-9.8555904E-03,5.59570E-01
-9.8546688E-03,5.30273E-01
-9.8537472E-03,5.69336E-01
-9.8528256E-03,5.40039E-01
-9.8519040E-03,5.79102E-01
-9.8509824E-03,5.69336E-01
-9.8500608E-03,5.88867E-01
-9.8491392E-03,5.79102E-01
-9.8482176E-03,5.79102E-01
-9.8472960E-03,5.79102E-01
-9.8463744E-03,6.27930E-01
-9.8454528E-03,5.49805E-01
-9.8445312E-03,5.69336E-01
-9.8436096E-03,5.88867E-01
-9.8426880E-03,5.88867E-01
-9.8417664E-03,5.98633E-01
-9.8408448E-03,6.08398E-01
-9.8399232E-03,6.08398E-01
-9.8390016E-03,6.08398E-01
-9.8380800E-03,6.18164E-01
-9.8371584E-03,6.37695E-01
-9.8362368E-03,5.98633E-01
-9.8353152E-03,5.88867E-01
-9.8343936E-03,6.08398E-01
-9.8334720E-03,5.88867E-01
-9.8325504E-03,6.08398E-01
-9.8316288E-03,6.18164E-01
-9.8307072E-03,6.47461E-01
-9.8297856E-03,6.18164E-01
-9.8288640E-03,6.37695E-01
-9.8279424E-03,6.18164E-01
-9.8270208E-03,6.37695E-01
-9.8260992E-03,6.37695E-01
-9.8251776E-03,6.08398E-01
-9.8242560E-03,6.37695E-01
-9.8233344E-03,6.47461E-01
-9.8224128E-03,6.18164E-01
-9.8214912E-03,6.37695E-01
-9.8205696E-03,6.37695E-01
-9.8196480E-03,6.18164E-01
-9.8187264E-03,5.98633E-01
-9.8178048E-03,6.37695E-01
-9.8168832E-03,6.86523E-01
-9.8159616E-03,6.96289E-01
-9.8150400E-03,6.96289E-01
-9.8141184E-03,6.47461E-01
-9.8131968E-03,6.57227E-01
-9.8122752E-03,6.57227E-01
-9.8113536E-03,6.96289E-01
-9.8104320E-03,6.76758E-01
-9.8095104E-03,7.06055E-01
-9.8085888E-03,6.96289E-01
-9.8076672E-03,6.96289E-01
-9.8067456E-03,6.76758E-01
-9.8058240E-03,6.96289E-01
-9.8049024E-03,6.76758E-01
-9.8039808E-03,7.06055E-01
-9.8030592E-03,6.96289E-01
-9.8021376E-03,6.76758E-01
-9.8012160E-03,7.06055E-01
-9.8002944E-03,7.06055E-01
-9.7993728E-03,7.15820E-01
-9.7984512E-03,7.15820E-01
-9.7975296E-03,7.06055E-01
-9.7966080E-03,6.86523E-01
-9.7956864E-03,7.06055E-01
-9.7947648E-03,6.57227E-01
-9.7938432E-03,7.15820E-01
-9.7929216E-03,7.15820E-01
-9.7920000E-03,7.64648E-01
-9.7910784E-03,7.25586E-01
-9.7901568E-03,7.74414E-01
-9.7892352E-03,7.74414E-01
-9.7883136E-03,7.45117E-01
-9.7873920E-03,7.45117E-01
-9.7864704E-03,7.54883E-01
-9.7855488E-03,7.25586E-01
-9.7846272E-03,7.64648E-01
-9.7837056E-03,7.74414E-01
-9.7827840E-03,7.45117E-01
-9.7818624E-03,7.54883E-01
-9.7809408E-03,7.64648E-01
-9.7800192E-03,7.64648E-01
-9.7790976E-03,7.54883E-01
-9.7781760E-03,7.74414E-01
-9.7772544E-03,7.54883E-01
-9.7763328E-03,7.64648E-01
-9.7754112E-03,8.23242E-01
-9.7744896E-03,7.54883E-01
-9.7735680E-03,7.64648E-01
-9.7726464E-03,7.35352E-01
-9.7717248E-03,7.45117E-01
-9.7708032E-03,8.13477E-01
-9.7698816E-03,7.74414E-01
-9.7689600E-03,7.64648E-01
-9.7680384E-03,8.13477E-01
-9.7671168E-03,8.33008E-01
-9.7661952E-03,8.23242E-01
-9.7652736E-03,8.13477E-01
-9.7643520E-03,8.03711E-01
-9.7634304E-03,8.42773E-01
-9.7625088E-03,8.33008E-01
-9.7615872E-03,7.84180E-01
-9.7606656E-03,7.84180E-01
-9.7597440E-03,8.23242E-01
-9.7588224E-03,7.93945E-01
-9.7579008E-03,8.33008E-01
-9.7569792E-03,8.42773E-01
-9.7560576E-03,8.23242E-01
-9.7551360E-03,8.23242E-01
-9.7542144E-03,8.23242E-01
-9.7532928E-03,8.23242E-01
-9.7523712E-03,8.23242E-01
-9.7514496E-03,8.72070E-01
-9.7505280E-03,8.03711E-01
-9.7496064E-03,8.23242E-01
-9.7486848E-03,7.25586E-01
-9.7477632E-03,8.72070E-01
-9.7468416E-03,8.72070E-01
-9.7459200E-03,8.72070E-01
-9.7449984E-03,8.72070E-01
-9.7440768E-03,8.72070E-01
-9.7431552E-03,8.91602E-01
-9.7422336E-03,8.72070E-01
-9.7413120E-03,8.52539E-01
-9.7403904E-03,8.52539E-01
-9.7394688E-03,8.91602E-01
-9.7385472E-03,8.62305E-01
-9.7376256E-03,9.20898E-01
-9.7367040E-03,8.62305E-01
-9.7357824E-03,8.91602E-01
-9.7348608E-03,8.52539E-01
-9.7339392E-03,9.01367E-01
-9.7330176E-03,8.91602E-01
-9.7320960E-03,8.62305E-01
-9.7311744E-03,8.81836E-01
-9.7302528E-03,8.91602E-01
-9.7293312E-03,9.01367E-01
-9.7284096E-03,9.30664E-01
-9.7274880E-03,8.91602E-01
-9.7265664E-03,8.91602E-01
-9.7256448E-03,9.01367E-01
-9.7247232E-03,9.30664E-01
-9.7238016E-03,9.50195E-01
-9.7228800E-03,9.59961E-01
-9.7219584E-03,9.40430E-01
-9.7210368E-03,9.59961E-01
-9.7201152E-03,9.30664E-01
-9.7191936E-03,9.50195E-01
-9.7182720E-03,9.50195E-01
-9.7173504E-03,9.40430E-01
-9.7164288E-03,9.30664E-01
-9.7155072E-03,9.69727E-01
-9.7145856E-03,9.50195E-01
-9.7136640E-03,9.79492E-01
-9.7127424E-03,9.89258E-01
-9.7118208E-03,9.69727E-01
-9.7108992E-03,1.01855E+00
-9.7099776E-03,9.59961E-01
-9.7090560E-03,9.79492E-01
-9.7081344E-03,9.69727E-01
-9.7072128E-03,9.89258E-01
-9.7062912E-03,9.59961E-01
-9.7053696E-03,9.89258E-01
-9.7044480E-03,9.99023E-01
-9.7035264E-03,1.01855E+00
-9.7026048E-03,9.99023E-01
-9.7016832E-03,1.01855E+00
-9.7007616E-03,1.03809E+00
-9.6998400E-03,1.00879E+00
-9.6989184E-03,1.01855E+00
-9.6979968E-03,1.02832E+00
-9.6970752E-03,9.99023E-01
-9.6961536E-03,1.02832E+00
-9.6952320E-03,1.03809E+00
-9.6943104E-03,1.02832E+00
-9.6933888E-03,1.03809E+00
-9.6924672E-03,1.05762E+00
-9.6915456E-03,1.01855E+00
-9.6906240E-03,1.05762E+00
-9.6897024E-03,1.05762E+00
-9.6887808E-03,1.04785E+00
-9.6878592E-03,1.04785E+00
-9.6869376E-03,1.03809E+00
-9.6860160E-03,1.04785E+00
-9.6850944E-03,1.02832E+00
-9.6841728E-03,1.01855E+00
-9.6832512E-03,1.00879E+00
-9.6823296E-03,1.03809E+00
-9.6814080E-03,1.06738E+00
-9.6804864E-03,1.09668E+00
-9.6795648E-03,1.09668E+00
-9.6786432E-03,1.08691E+00
-9.6777216E-03,1.09668E+00
-9.6768000E-03,1.09668E+00
-9.6758784E-03,1.08691E+00
-9.6749568E-03,1.09668E+00
-9.6740352E-03,1.10645E+00
-9.6731136E-03,1.08691E+00
-9.6721920E-03,1.09668E+00
-9.6712704E-03,1.11621E+00
-9.6703488E-03,1.10645E+00
-9.6694272E-03,1.13574E+00
-9.6685056E-03,1.12598E+00
-9.6675840E-03,1.13574E+00
-9.6666624E-03,1.10645E+00
-9.6657408E-03,1.09668E+00
-9.6648192E-03,1.12598E+00
-9.6638976E-03,1.17480E+00
-9.6629760E-03,1.09668E+00
-9.6620544E-03,1.09668E+00
-9.6611328E-03,1.07715E+00
-9.6602112E-03,1.15527E+00
-9.6592896E-03,1.14551E+00
-9.6583680E-03,1.17480E+00
-9.6574464E-03,1.17480E+00
-9.6565248E-03,1.18457E+00
-9.6556032E-03,1.15527E+00
-9.6546816E-03,1.18457E+00
-9.6537600E-03,1.16504E+00
-9.6528384E-03,1.14551E+00
-9.6519168E-03,1.17480E+00
-9.6509952E-03,1.15527E+00
-9.6500736E-03,1.20410E+00
-9.6491520E-03,1.16504E+00
-9.6482304E-03,1.19434E+00
-9.6473088E-03,1.19434E+00
-9.6463872E-03,1.17480E+00
-9.6454656E-03,1.20410E+00
-9.6445440E-03,1.17480E+00
-9.6436224E-03,1.19434E+00
-9.6427008E-03,1.20410E+00
-9.6417792E-03,1.20410E+00
-9.6408576E-03,1.20410E+00
-9.6399360E-03,1.18457E+00
-9.6390144E-03,1.22363E+00
-9.6380928E-03,1.23340E+00
-9.6371712E-03,1.23340E+00
-9.6362496E-03,1.26270E+00
-9.6353280E-03,1.27246E+00
-9.6344064E-03,1.28223E+00
-9.6334848E-03,1.25293E+00
-9.6325632E-03,1.24316E+00
-9.6316416E-03,1.24316E+00
-9.6307200E-03,1.27246E+00
-9.6297984E-03,1.24316E+00
-9.6288768E-03,1.25293E+00
-9.6279552E-03,1.24316E+00
-9.6270336E-03,1.26270E+00
-9.6261120E-03,1.28223E+00
-9.6251904E-03,1.26270E+00
-9.6242688E-03,1.28223E+00
-9.6233472E-03,1.25293E+00
-9.6224256E-03,1.26270E+00
-9.6215040E-03,1.29199E+00
-9.6205824E-03,1.29199E+00
-9.6196608E-03,1.26270E+00
-9.6187392E-03,1.26270E+00
-9.6178176E-03,1.27246E+00
-9.6168960E-03,1.27246E+00
-9.6159744E-03,1.30176E+00
-9.6150528E-03,1.32129E+00
-9.6141312E-03,1.34082E+00
-9.6132096E-03,1.32129E+00
-9.6122880E-03,1.28223E+00
-9.6113664E-03,1.32129E+00
-9.6104448E-03,1.34082E+00
-9.6095232E-03,1.30176E+00
-9.6086016E-03,1.33105E+00
-9.6076800E-03,1.31152E+00
-9.6067584E-03,1.33105E+00
-9.6058368E-03,1.34082E+00
-9.6049152E-03,1.34082E+00
-9.6039936E-03,1.37012E+00
-9.6030720E-03,1.31152E+00
-9.6021504E-03,1.35059E+00
-9.6012288E-03,1.34082E+00
-9.6003072E-03,1.36035E+00
-9.5993856E-03,1.38965E+00
-9.5984640E-03,1.35059E+00
-9.5975424E-03,1.38965E+00
-9.5966208E-03,1.34082E+00
-9.5956992E-03,1.33105E+00
-9.5947776E-03,1.37012E+00
-9.5938560E-03,1.38965E+00
-9.5929344E-03,1.38965E+00
-9.5920128E-03,1.41895E+00
-9.5910912E-03,1.38965E+00
-9.5901696E-03,1.38965E+00
-9.5892480E-03,1.40918E+00
-9.5883264E-03,1.42871E+00
-9.5874048E-03,1.39941E+00
-9.5864832E-03,1.39941E+00
-9.5855616E-03,1.40918E+00
-9.5846400E-03,1.38965E+00
-9.5837184E-03,1.39941E+00
-9.5827968E-03,1.40918E+00
-9.5818752E-03,1.38965E+00
-9.5809536E-03,1.40918E+00
-9.5800320E-03,1.41895E+00
-9.5791104E-03,1.38965E+00
-9.5781888E-03,1.43848E+00
-9.5772672E-03,1.46777E+00
-9.5763456E-03,1.42871E+00
-9.5754240E-03,1.41895E+00
-9.5745024E-03,1.41895E+00
-9.5735808E-03,1.42871E+00
-9.5726592E-03,1.43848E+00
-9.5717376E-03,1.48730E+00
-9.5708160E-03,1.45801E+00
-9.5698944E-03,1.48730E+00
-9.5689728E-03,1.48730E+00
-9.5680512E-03,1.51660E+00
-9.5671296E-03,1.48730E+00
-9.5662080E-03,1.48730E+00
-9.5652864E-03,1.51660E+00
-9.5643648E-03,1.49707E+00
-9.5634432E-03,1.49707E+00
-9.5625216E-03,1.49707E+00
-9.5616000E-03,1.52637E+00
-9.5606784E-03,1.53613E+00
-9.5597568E-03,1.50684E+00
-9.5588352E-03,1.52637E+00
-9.5579136E-03,1.47754E+00
-9.5569920E-03,1.51660E+00
-9.5560704E-03,1.55566E+00
-9.5551488E-03,1.51660E+00
-9.5542272E-03,1.51660E+00
-9.5533056E-03,1.44824E+00
-9.5523840E-03,1.51660E+00
-9.5514624E-03,1.52637E+00
-9.5505408E-03,1.58496E+00
-9.5496192E-03,1.56543E+00
-9.5486976E-03,1.54590E+00
-9.5477760E-03,1.56543E+00
-9.5468544E-03,1.60449E+00
-9.5459328E-03,1.56543E+00
-9.5450112E-03,1.55566E+00
-9.5440896E-03,1.59473E+00
-9.5431680E-03,1.57520E+00
-9.5422464E-03,1.57520E+00
-9.5413248E-03,1.59473E+00
-9.5404032E-03,1.57520E+00
-9.5394816E-03,1.58496E+00
-9.5385600E-03,1.59473E+00
-9.5376384E-03,1.59473E+00
-9.5367168E-03,1.59473E+00
-9.5357952E-03,1.62402E+00
-9.5348736E-03,1.60449E+00
-9.5339520E-03,1.65332E+00
-9.5330304E-03,1.58496E+00
-9.5321088E-03,1.57520E+00
-9.5311872E-03,1.59473E+00
-9.5302656E-03,1.59473E+00
-9.5293440E-03,1.65332E+00
-9.5284224E-03,1.60449E+00
-9.5275008E-03,1.64355E+00
-9.5265792E-03,1.62402E+00
-9.5256576E-03,1.64355E+00
-9.5247360E-03,1.64355E+00
-9.5238144E-03,1.64355E+00
-9.5228928E-03,1.63379E+00
-9.5219712E-03,1.68262E+00
-9.5210496E-03,1.65332E+00
-9.5201280E-03,1.67285E+00
-9.5192064E-03,1.67285E+00
-9.5182848E-03,1.66309E+00
-9.5173632E-03,1.66309E+00
-9.5164416E-03,1.67285E+00
-9.5155200E-03,1.65332E+00
-9.5145984E-03,1.67285E+00
-9.5136768E-03,1.67285E+00
-9.5127552E-03,1.68262E+00
-9.5118336E-03,1.67285E+00
-9.5109120E-03,1.66309E+00
-9.5099904E-03,1.67285E+00
-9.5090688E-03,1.64355E+00
-9.5081472E-03,1.71191E+00
-9.5072256E-03,1.74121E+00
-9.5063040E-03,1.71191E+00
-9.5053824E-03,1.72168E+00
-9.5044608E-03,1.72168E+00
-9.5035392E-03,1.76074E+00
-9.5026176E-03,1.74121E+00
-9.5016960E-03,1.72168E+00
-9.5007744E-03,1.73145E+00
-9.4998528E-03,1.72168E+00
-9.4989312E-03,1.73145E+00
-9.4980096E-03,1.79004E+00
-9.4970880E-03,1.73145E+00
-9.4961664E-03,1.74121E+00
-9.4952448E-03,1.74121E+00
-9.4943232E-03,1.79004E+00
-9.4934016E-03,1.75098E+00
-9.4924800E-03,1.75098E+00
-9.4915584E-03,1.75098E+00
-9.4906368E-03,1.76074E+00
-9.4897152E-03,1.75098E+00
-9.4887936E-03,1.75098E+00
-9.4878720E-03,1.75098E+00
-9.4869504E-03,1.77051E+00
-9.4860288E-03,1.77051E+00
-9.4851072E-03,1.77051E+00
-9.4841856E-03,1.80957E+00
-9.4832640E-03,1.79004E+00
-9.4823424E-03,1.80957E+00
-9.4814208E-03,1.84863E+00
-9.4804992E-03,1.82910E+00
-9.4795776E-03,1.79004E+00
-9.4786560E-03,1.82910E+00
-9.4777344E-03,1.81934E+00
-9.4768128E-03,1.78027E+00
-9.4758912E-03,1.85840E+00
-9.4749696E-03,1.84863E+00
-9.4740480E-03,1.84863E+00
-9.4731264E-03,1.84863E+00
-9.4722048E-03,1.84863E+00
-9.4712832E-03,1.82910E+00
-9.4703616E-03,1.81934E+00
-9.4694400E-03,1.85840E+00
-9.4685184E-03,1.81934E+00
-9.4675968E-03,1.82910E+00
-9.4666752E-03,1.83887E+00
-9.4657536E-03,1.83887E+00
-9.4648320E-03,1.86816E+00
-9.4639104E-03,1.85840E+00
-9.4629888E-03,1.86816E+00
-9.4620672E-03,1.88770E+00
-9.4611456E-03,1.90723E+00
-9.4602240E-03,1.89746E+00
-9.4593024E-03,1.86816E+00
-9.4583808E-03,1.88770E+00
-9.4574592E-03,1.84863E+00
-9.4565376E-03,1.85840E+00
-9.4556160E-03,1.90723E+00
-9.4546944E-03,1.91699E+00
-9.4537728E-03,1.88770E+00
-9.4528512E-03,1.88770E+00
-9.4519296E-03,1.90723E+00
-9.4510080E-03,1.90723E+00
-9.4500864E-03,1.89746E+00
-9.4491648E-03,1.91699E+00
-9.4482432E-03,1.94629E+00
-9.4473216E-03,1.91699E+00
-9.4464000E-03,1.91699E+00
-9.4454784E-03,1.95605E+00
-9.4445568E-03,1.89746E+00
-9.4436352E-03,1.92676E+00
-9.4427136E-03,1.91699E+00
-9.4417920E-03,1.88770E+00
-9.4408704E-03,1.92676E+00
-9.4399488E-03,1.95605E+00
-9.4390272E-03,1.98535E+00
-9.4381056E-03,1.97559E+00
-9.4371840E-03,1.95605E+00
-9.4362624E-03,1.96582E+00
-9.4353408E-03,1.99512E+00
-9.4344192E-03,1.97559E+00
-9.4334976E-03,1.96582E+00
-9.4325760E-03,1.96582E+00
-9.4316544E-03,1.96582E+00
-9.4307328E-03,1.96582E+00
-9.4298112E-03,2.01465E+00
-9.4288896E-03,1.99512E+00
-9.4279680E-03,2.00488E+00
-9.4270464E-03,2.00488E+00
-9.4261248E-03,1.99512E+00
-9.4252032E-03,2.00488E+00
-9.4242816E-03,2.00488E+00
-9.4233600E-03,1.99512E+00
-9.4224384E-03,2.02441E+00
-9.4215168E-03,2.00488E+00
-9.4205952E-03,1.99512E+00
-9.4196736E-03,2.02441E+00
-9.4187520E-03,1.99512E+00
-9.4178304E-03,2.08301E+00
-9.4169088E-03,2.03418E+00
-9.4159872E-03,2.05371E+00
-9.4150656E-03,2.07324E+00
-9.4141440E-03,2.07324E+00
-9.4132224E-03,2.06348E+00
-9.4123008E-03,2.04395E+00
-9.4113792E-03,2.06348E+00
-9.4104576E-03,2.05371E+00
-9.4095360E-03,2.06348E+00
-9.4086144E-03,2.06348E+00
-9.4076928E-03,2.09277E+00
-9.4067712E-03,2.07324E+00
-9.4058496E-03,2.05371E+00
-9.4049280E-03,2.07324E+00
-9.4040064E-03,2.09277E+00
-9.4030848E-03,2.08301E+00
-9.4021632E-03,2.10254E+00
-9.4012416E-03,2.10254E+00
-9.4003200E-03,2.09277E+00
-9.3993984E-03,2.14160E+00
-9.3984768E-03,2.10254E+00
-9.3975552E-03,2.09277E+00
-9.3966336E-03,2.11230E+00
-9.3957120E-03,2.13184E+00
-9.3947904E-03,2.12207E+00
-9.3938688E-03,2.14160E+00
-9.3929472E-03,2.14160E+00
-9.3920256E-03,2.13184E+00
-9.3911040E-03,2.12207E+00
-9.3901824E-03,2.14160E+00
-9.3892608E-03,2.11230E+00
-9.3883392E-03,2.10254E+00
-9.3874176E-03,2.14160E+00
-9.3864960E-03,2.14160E+00
-9.3855744E-03,2.14160E+00
-9.3846528E-03,2.17090E+00
-9.3837312E-03,2.14160E+00
-9.3828096E-03,2.14160E+00
-9.3818880E-03,2.14160E+00
-9.3809664E-03,2.19043E+00
-9.3800448E-03,2.19043E+00
-9.3791232E-03,2.18066E+00
-9.3782016E-03,2.13184E+00
-9.3772800E-03,2.18066E+00
-9.3763584E-03,2.19043E+00
-9.3754368E-03,2.20020E+00
-9.3745152E-03,2.18066E+00
-9.3735936E-03,2.14160E+00
-9.3726720E-03,2.20020E+00
-9.3717504E-03,2.19043E+00
-9.3708288E-03,2.22949E+00
-9.3699072E-03,2.25879E+00
-9.3689856E-03,2.21973E+00
-9.3680640E-03,2.20996E+00
-9.3671424E-03,2.23926E+00
-9.3662208E-03,2.23926E+00
-9.3652992E-03,2.21973E+00
-9.3643776E-03,2.23926E+00
-9.3634560E-03,2.21973E+00
-9.3625344E-03,2.23926E+00
-9.3616128E-03,2.24902E+00
-9.3606912E-03,2.23926E+00
-9.3597696E-03,2.24902E+00
-9.3588480E-03,2.24902E+00
-9.3579264E-03,2.25879E+00
-9.3570048E-03,2.24902E+00
-9.3560832E-03,2.25879E+00
-9.3551616E-03,2.25879E+00
-9.3542400E-03,2.25879E+00
-9.3533184E-03,2.24902E+00
-9.3523968E-03,2.23926E+00
-9.3514752E-03,2.28809E+00
-9.3505536E-03,2.24902E+00
-9.3496320E-03,2.24902E+00
-9.3487104E-03,2.23926E+00
-9.3477888E-03,2.29785E+00
-9.3468672E-03,2.26855E+00
-9.3459456E-03,2.27832E+00
-9.3450240E-03,2.30762E+00
-9.3441024E-03,2.31738E+00
-9.3431808E-03,2.29785E+00
-9.3422592E-03,2.29785E+00
-9.3413376E-03,2.29785E+00
-9.3404160E-03,2.34668E+00
-9.3394944E-03,2.30762E+00
-9.3385728E-03,2.30762E+00
-9.3376512E-03,2.29785E+00
-9.3367296E-03,2.32715E+00
-9.3358080E-03,2.32715E+00
-9.3348864E-03,2.33691E+00
-9.3339648E-03,2.34668E+00
-9.3330432E-03,2.34668E+00
-9.3321216E-03,2.33691E+00
-9.3312000E-03,2.36621E+00
-9.3302784E-03,2.35645E+00
-9.3293568E-03,2.36621E+00
-9.3284352E-03,2.35645E+00
-9.3275136E-03,2.59082E+00
-9.3265920E-03,2.33691E+00
-9.3256704E-03,2.32715E+00
-9.3247488E-03,2.34668E+00
-9.3238272E-03,2.36621E+00
-9.3229056E-03,2.39551E+00
-9.3219840E-03,2.36621E+00
-9.3210624E-03,2.39551E+00
-9.3201408E-03,2.41504E+00
-9.3192192E-03,2.38574E+00
-9.3182976E-03,2.41504E+00
-9.3173760E-03,2.39551E+00
-9.3164544E-03,2.40527E+00
-9.3155328E-03,2.39551E+00
-9.3146112E-03,2.38574E+00
-9.3136896E-03,2.42480E+00
-9.3127680E-03,2.42480E+00
-9.3118464E-03,2.42480E+00
-9.3109248E-03,2.43457E+00
-9.3100032E-03,2.45410E+00
-9.3090816E-03,2.43457E+00
-9.3081600E-03,2.44434E+00
-9.3072384E-03,2.44434E+00
-9.3063168E-03,2.43457E+00
-9.3053952E-03,2.45410E+00
-9.3044736E-03,2.42480E+00
-9.3035520E-03,2.44434E+00
-9.3026304E-03,2.35645E+00
-9.3017088E-03,2.42480E+00
-9.3007872E-03,2.44434E+00
-9.2998656E-03,2.43457E+00
-9.2989440E-03,2.44434E+00
-9.2980224E-03,2.48340E+00
-9.2971008E-03,2.51270E+00
-9.2961792E-03,2.44434E+00
-9.2952576E-03,2.50293E+00
-9.2943360E-03,2.46387E+00
-9.2934144E-03,2.53223E+00
-9.2924928E-03,2.46387E+00
-9.2915712E-03,2.51270E+00
-9.2906496E-03,2.50293E+00
-9.2897280E-03,2.48340E+00
-9.2888064E-03,2.49316E+00
-9.2878848E-03,2.49316E+00
-9.2869632E-03,2.50293E+00
-9.2860416E-03,2.53223E+00
-9.2851200E-03,2.55176E+00
-9.2841984E-03,2.50293E+00
-9.2832768E-03,2.50293E+00
-9.2823552E-03,2.52246E+00
-9.2814336E-03,2.53223E+00
-9.2805120E-03,2.50293E+00
-9.2795904E-03,2.51270E+00
-9.2786688E-03,2.50293E+00
-9.2777472E-03,2.66895E+00
-9.2768256E-03,2.52246E+00
-9.2759040E-03,2.52246E+00
-9.2749824E-03,2.52246E+00
-9.2740608E-03,2.54199E+00
-9.2731392E-03,2.58105E+00
-9.2722176E-03,2.58105E+00
-9.2712960E-03,2.59082E+00
-9.2703744E-03,2.55176E+00
-9.2694528E-03,2.57129E+00
-9.2685312E-03,2.61035E+00
-9.2676096E-03,2.57129E+00
-9.2666880E-03,2.55176E+00
-9.2657664E-03,2.56152E+00
-9.2648448E-03,2.58105E+00
-9.2639232E-03,2.59082E+00
-9.2630016E-03,2.57129E+00
-9.2620800E-03,2.57129E+00
-9.2611584E-03,2.61035E+00
-9.2602368E-03,2.59082E+00
-9.2593152E-03,2.61035E+00
-9.2583936E-03,2.62988E+00
-9.2574720E-03,2.61035E+00
-9.2565504E-03,2.63965E+00
-9.2556288E-03,2.61035E+00
-9.2547072E-03,2.63965E+00
-9.2537856E-03,2.63965E+00
-9.2528640E-03,2.62988E+00
-9.2519424E-03,2.64941E+00
